Salesperson,ProductClass,Year,Month,Invoice,QtyInvoiced,NetSalesValue,TargetSales,CustomerClass
SM-JW,CM,2023,11,10013658,1.0,24150.0,439733.3333,CTRD-KA
SM-JW,CM,2023,11,10013658,1.0,12063.97,439733.3333,CTRD-KA
SM-JW,CM,2023,11,10013658,1.0,10547.48,439733.3333,CTRD-KA
D&Q,GB,2023,11,10013659,120.0,7776.0,276849.2018,CTRD-SD
SHOPEE-DVG,DVG,2023,11,10013660,1.0,69.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013661,4.0,170.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013662,2.0,116.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013663,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013663,3.0,36.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013663,3.0,36.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013663,1.0,55.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013663,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013664,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013665,3.0,51.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013666,1.0,51.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013666,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013667,1.0,53.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013668,3.0,127.5,17933.31636,CTRD-ECOM
SM-BC,TEA,2023,11,10013669,1.0,36.0,7019.0,CTRD-HRC
SM-BC,TEA,2023,11,10013669,1.0,39.0,7019.0,CTRD-HRC
SM-BC,DVG,2023,11,10013669,1.0,40.5,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013669,1.0,40.5,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013669,1.0,40.5,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013669,1.0,40.5,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013669,1.0,40.5,22812.68,CTRD-HRC
SM-JL,DVG,2023,11,10013670,12.0,408.0,334839.4709,CTRD-HRC
SM-KY,DVG,2023,11,10013671,12.0,437.4,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013671,25.0,911.25,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013671,12.0,437.4,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013671,20.0,918.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013671,24.0,1047.6,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013671,18.0,178.2,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013671,9.0,125.55,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013671,8.0,427.68,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013671,23.0,1434.51,14432.82091,CTRD-HRC
SM-SC,DVG,2023,11,10013672,5.0,200.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,11,10013672,2.0,80.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,11,10013672,2.0,80.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,11,10013672,2.0,80.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,11,10013672,1.0,40.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,11,10013672,2.0,80.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,11,10013672,3.0,171.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,11,10013672,3.0,120.0,276849.2018,CTRD-HRC
SM-JW,DVG,2023,11,10013673,120.0,3480.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,11,10013673,60.0,1740.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,11,10013673,72.0,2088.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,11,10013674,60.0,2970.0,387911.0545,CTRD-KA
SM-JW,DVG,2023,11,10013674,120.0,3645.6,387911.0545,CTRD-KA
SM-JW,DVG,2023,11,10013674,3.0,148.5,387911.0545,CTRD-KA
SM-KY,DVG,2023,11,10013675,4.0,162.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013675,4.0,194.0,14432.82091,CTRD-HRC
SM-JL,DVG,2023,11,10013676,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,18.0,546.84,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,3.0,91.14,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,3.0,91.14,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,3.0,91.14,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,4.0,121.52,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,9.0,273.42,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,5.0,172.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,8.0,300.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,3.0,91.14,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,15.0,612.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,12.0,522.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,9.0,445.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,3.0,148.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,6.0,301.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,16.0,624.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013676,30.0,1091.4,334839.4709,CTRD-SD
SM-SH,MILK,2023,11,10013677,180.0,981.0,277336.6064,CTRD-HRC
SM-SH,TEA,2023,11,10013678,2.0,358.0,6134.5,CTRD-HRC
SM-SH,DVG,2023,11,10013678,1.0,32.4,277336.6064,CTRD-HRC
SM-SH,TEA,2023,11,10013678,3.0,171.0,6134.5,CTRD-HRC
SM-SH,TEA,2023,11,10013678,3.0,156.0,6134.5,CTRD-HRC
SM-SH,TEA,2023,11,10013678,3.0,156.0,6134.5,CTRD-HRC
SM-SH,TEA,2023,11,10013678,1.0,52.0,6134.5,CTRD-HRC
SM-SH,TEA,2023,11,10013678,3.0,156.0,6134.5,CTRD-HRC
SM-SH,DVG,2023,11,10013678,3.0,145.5,277336.6064,CTRD-HRC
SM-SC,FG,2023,11,10013679,12.0,364.61,139750.0,CTRD-HRC
SM-SC,DVG,2023,11,10013679,20.0,875.79,276849.2018,CTRD-HRC
SM-KY,DVG,2023,11,10013680,6.0,225.0,14432.82091,CTRD-HRC
SM-KY,FG,2023,11,10013680,48.0,585.12,49000.0,CTRD-HRC
SM-KY,FG,2023,11,10013680,24.0,396.0,49000.0,CTRD-HRC
SM-KY,FG,2023,11,10013680,12.0,146.28,49000.0,CTRD-HRC
SM-KY,FG,2023,11,10013680,12.0,198.0,49000.0,CTRD-HRC
SM-KY,DVG,2023,11,10013681,2.0,81.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013681,4.0,162.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013681,4.0,204.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013681,4.0,194.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013681,2.0,81.0,14432.82091,CTRD-HRC
SM-SH,FG,2023,11,10013682,4.0,324.0,71500.0,CTRD-HRC
SM-SH,DVG,2023,11,10013682,1.0,40.5,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013682,1.0,40.5,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013682,1.0,40.5,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013682,1.0,40.5,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013682,1.0,40.5,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013682,1.0,40.5,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013682,1.0,58.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013682,4.0,194.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013682,6.0,243.0,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013682,3.0,156.0,277336.6064,CTRD-HRC
SM-KY,DVG,2023,11,10013683,1.0,58.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013683,1.0,40.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013683,1.0,40.5,14432.82091,CTRD-HRC
SM-KY,TEA,2023,11,10013683,2.0,358.0,6565.0,CTRD-HRC
SM-KY,CHOCP,2023,11,10013683,1.0,65.0,14432.82091,CTRD-HRC
SM-SH,FG,2023,11,10013684,12.0,480.0,71500.0,CTRD-HRC
SM-KY,FG,2023,11,10013685,24.0,2040.0,49000.0,CTRD-HRC
SM-SC,DVG,2023,11,10013687,18.0,950.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013687,12.0,384.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013687,24.0,768.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013687,36.0,1382.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013687,24.0,768.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013687,48.0,1536.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013687,30.0,1368.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013687,24.0,998.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013687,10.0,616.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013687,48.0,1536.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013687,12.0,518.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013687,30.0,1656.0,276849.2018,CTRD-KA
SM-BC,TEA,2023,11,10013688,3.0,537.0,7019.0,CTRD-HRC
SM-SH,CM,2023,11,10013689,1.0,16125.0,121562.5,CTRD-KA
SM-SH,CM,2023,11,10013689,2.0,12960.0,121562.5,CTRD-KA
SM-SH,CM,2023,11,10013689,1.0,2800.0,121562.5,CTRD-KA
SM-SH,SP,2023,11,10013689,2.0,90.0,277336.6064,CTRD-KA
SM-SH,ACC,2023,11,10013689,1.0,35.0,277336.6064,CTRD-KA
SM-SH,ACC,2023,11,10013689,1.0,78.0,277336.6064,CTRD-KA
SM-SC,ACC,2023,11,10013690,1.0,900.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013691,6.0,230.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013691,3.0,156.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013691,4.0,166.4,276849.2018,CTRD-KA
SM-JL,FG,2023,11,10013692,12.0,390.0,151250.0,CTRD-HRC
SM-JL,DVG,2023,11,10013692,1.0,51.0,334839.4709,CTRD-HRC
SM-JL,FG,2023,11,10013693,20.0,1350.0,151250.0,CTRD-HRC
SM-JL,DVG,2023,11,10013694,2.0,60.76,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013694,5.0,151.9,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013694,11.0,334.18,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013694,3.0,148.5,334839.4709,CTRD-SD
SM-SC,FG,2023,11,10013695,240.0,6000.0,139750.0,CTRD-KA
SM-JL,DVG,2023,11,10013696,3.0,120.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013696,3.0,120.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013696,3.0,120.0,334839.4709,CTRD-HRC
SM-KH,DVG,2023,11,10013697,6.0,291.0,61681.82273,CTRD-HRC
SM-SH,SP,2023,11,10013698,1.0,68.0,277336.6064,CTRD-HRC
SM-SH,SP,2023,11,10013698,1.0,96.0,277336.6064,CTRD-HRC
SM-JL,DVG,2023,11,10013699,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013699,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013699,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013699,12.0,364.56,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013699,6.0,301.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013699,6.0,297.0,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013699,15.0,652.5,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013699,6.0,244.8,334839.4709,CTRD-SD
SM-JL,DVG,2023,11,10013699,6.0,244.8,334839.4709,CTRD-SD
ECOM-GCR,DVG,2023,11,10013700,2.0,76.5,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,11,10013700,3.0,114.75,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,11,10013700,2.0,95.4,6315.718182,CTRD-ECOM
ECOM-GCR,DVG,2023,11,10013700,2.0,97.2,6315.718182,CTRD-ECOM
SM-JL,DVG,2023,11,10013701,4.0,228.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013701,2.0,80.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013701,4.0,160.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013701,2.0,80.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013701,1.0,54.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013701,1.0,40.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013701,1.0,40.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013701,2.0,96.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013701,1.0,40.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013701,1.0,40.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013701,1.0,66.0,334839.4709,CTRD-HRC
SM-JL,TEA,2023,11,10013702,2.0,75.45,49211.125,CTRD-SD
SM-SH,FG,2023,11,10013703,12.0,720.0,71500.0,CTRD-HRC
SM-SH,FG,2023,11,10013704,24.0,1440.0,71500.0,CTRD-HRC
SM-SC,TEA,2023,11,10013705,2.0,64.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013705,2.0,70.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013705,2.0,64.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013705,2.0,70.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013705,2.0,64.0,33564.625,CTRD-HRC
SM-KH,DVG,2023,11,10013706,3.0,168.3,61681.82273,CTRD-HRC
SM-JW,CM,2023,11,10013707,1.0,41800.0,439733.3333,CTRD-KA
SM-JW,CM,2023,11,10013707,1.0,11117.55,439733.3333,CTRD-KA
SM-JW,CM,2023,11,10013708,1.0,37812.0,439733.3333,CTRD-KA
SM-JW,CM,2023,11,10013708,1.0,11854.19,439733.3333,CTRD-KA
SM-JW,CM,2023,11,10013709,1.0,34500.0,439733.3333,CTRD-KA
SM-JW,CM,2023,11,10013709,1.0,12217.61,439733.3333,CTRD-KA
SM-JW,CM,2023,11,10013709,1.0,11450.22,439733.3333,CTRD-KA
SM-JW,CM,2023,11,10013710,1.0,41800.0,439733.3333,CTRD-KA
SM-JW,CM,2023,11,10013710,1.0,10652.29,439733.3333,CTRD-KA
SM-BC,FG,2023,11,10013711,16.0,456.0,12250.0,CTRD-HRC
SM-KY,FG,2023,11,10013712,24.0,900.0,49000.0,CTRD-HRC
ECOM-DEGAYO,FG,2023,11,10013713,5.0,275.0,139750.0,CTRD-ECOM
ECOM-GCR,FG,2023,11,10013714,6.0,330.0,6315.718182,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013715,1.0,17.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013715,1.0,67.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013716,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013716,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013717,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013717,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013718,1.0,54.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013719,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013719,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013719,2.0,24.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013720,1.0,17.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013720,1.0,61.0,17933.31636,CTRD-ECOM
SM-JL,DVG,2023,11,10013721,3.0,129.6,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013721,6.0,307.8,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013721,12.0,518.4,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013721,3.0,108.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013721,4.0,144.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013721,1.0,36.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013721,2.0,86.4,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013721,4.0,144.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013721,1.0,45.0,334839.4709,CTRD-HRC
SM-KY,TEA,2023,11,10013722,5.0,895.0,6565.0,CTRD-HRC
SM-SH,DVG,2023,11,10013723,1.0,35.0,277336.6064,CTRD-HRC
SM-SC,DVG,2023,11,10013724,4.0,160.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,11,10013724,2.0,102.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,11,10013724,2.0,108.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,11,10013724,1.0,67.0,276849.2018,CTRD-HRC
SM-SH,FG,2023,11,10013725,48.0,2640.0,71500.0,CTRD-HRC
SM-SH,DVG,2023,11,10013725,3.0,97.2,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013725,2.0,64.8,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013725,4.0,185.6,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013725,1.0,38.8,277336.6064,CTRD-HRC
SM-SH,DVG,2023,11,10013725,1.0,41.6,277336.6064,CTRD-HRC
SM-SH,TEA,2023,11,10013725,1.0,48.0,6134.5,CTRD-HRC
SM-SH,DVG,2023,11,10013725,3.0,184.8,277336.6064,CTRD-HRC
SM-SH,TEA,2023,11,10013725,1.0,48.0,6134.5,CTRD-HRC
SM-KY,TEA,2023,11,10013726,1.0,52.0,6565.0,CTRD-HRC
SM-KY,TEA,2023,11,10013726,3.0,537.0,6565.0,CTRD-HRC
SM-KY,TEA,2023,11,10013726,2.0,358.0,6565.0,CTRD-HRC
SM-SH,ACC,2023,11,10013727,1.0,130.0,277336.6064,CTRD-HRC
SM-SC,DVG,2023,11,10013728,1.0,40.5,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013728,2.0,114.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013728,2.0,68.86,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013728,3.0,132.6,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013728,3.0,207.9,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013728,5.0,204.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013728,1.0,48.45,276849.2018,CTRD-KA
SM-SC,TEA,2023,11,10013729,1.0,35.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013729,1.0,35.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013729,1.0,35.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013729,1.0,35.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013729,1.0,35.0,33564.625,CTRD-HRC
SM-SC,DVG,2023,11,10013730,20.0,232.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013730,36.0,1080.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013730,12.0,360.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013730,12.0,366.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013730,9.0,405.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013730,30.0,1260.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013731,108.0,3780.0,276849.2018,CTRD-KA
SM-BC,DVG,2023,11,10013732,6.0,243.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013732,14.0,567.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013732,5.0,202.5,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013732,10.0,405.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013732,7.0,283.5,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013732,4.0,268.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013732,2.0,132.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013732,4.0,204.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013732,3.0,120.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013732,6.0,462.0,22812.68,CTRD-HRC
SM-BC,DVG,2023,11,10013732,10.0,485.0,22812.68,CTRD-HRC
SM-JW,DVG,2023,11,10013734,12.0,516.0,387911.0545,CTRD-HRC
SM-JW,DVG,2023,11,10013734,12.0,516.0,387911.0545,CTRD-HRC
SM-BC,DVG,2023,11,10013735,2.0,132.0,22812.68,CTRD-HRC
SM-SC,FG,2023,11,10013736,24.0,660.0,139750.0,CTRD-KA
SM-SC,DVG,2023,11,10013736,2.0,70.0,276849.2018,CTRD-KA
SM-SH,DVG,2023,11,10013737,1.0,47.0,277336.6064,CTRD-HRC
SM-SC,TEA,2023,11,10013738,3.0,105.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013738,2.0,70.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013738,3.0,105.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013738,5.0,150.0,33564.625,CTRD-HRC
SM-JW,DVG,2023,11,10013739,30.0,1164.0,387911.0545,CTRD-HRC
SM-SC,TEA,2023,11,10013740,6.0,234.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013740,3.0,117.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013740,6.0,234.0,33564.625,CTRD-HRC
SM-SC,TEA,2023,11,10013740,4.0,156.0,33564.625,CTRD-HRC
SM-SC,DVG,2023,11,10013741,12.0,460.8,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013741,6.0,312.0,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013741,9.0,410.4,276849.2018,CTRD-KA
SM-SC,DVG,2023,11,10013741,10.0,650.0,276849.2018,CTRD-KA
SM-KY,DVG,2023,11,10013742,4.0,162.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013742,3.0,121.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013742,3.0,121.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013742,2.0,81.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013742,2.0,116.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013742,2.0,128.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013742,3.0,121.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013742,4.0,60.0,14432.82091,CTRD-HRC
SM-SC,TEA,2023,11,10013743,1.0,150.0,33564.625,CTRD-HRC
SM-JL,DVG,2023,11,10013744,24.0,972.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013744,18.0,918.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013744,12.0,612.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013744,8.0,416.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013744,12.0,582.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013744,18.0,1242.0,334839.4709,CTRD-HRC
SM-JL,DVG,2023,11,10013744,18.0,918.0,334839.4709,CTRD-HRC
SM-SC,ACC,2023,11,10013750,1.0,420.0,276849.2018,CTRD-HRC
SM-KY,FG,2023,11,10013751,24.0,900.0,49000.0,CTRD-HRC
SM-KY,DVG,2023,11,10013751,1.0,40.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013751,1.0,77.0,14432.82091,CTRD-HRC
SM-SC,TEA,2023,11,10013753,2.0,98.0,33564.625,CTRD-KA
SM-SC,DVG,2023,11,10013755,6.0,240.0,276849.2018,CTRD-HRC
SM-SC,DVG,2023,11,10013755,12.0,480.0,276849.2018,CTRD-HRC
SM-KY,TEA,2023,11,10013756,1.0,179.0,6565.0,CTRD-HRC
SM-KY,DVG,2023,11,10013756,1.0,40.5,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013756,1.0,69.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013756,1.0,75.0,14432.82091,CTRD-HRC
SM-KY,DVG,2023,11,10013756,3.0,121.5,14432.82091,CTRD-HRC
SM-KY,TEA,2023,11,10013756,1.0,39.0,6565.0,CTRD-HRC
SM-KY,ACC,2023,11,10013756,1.0,88.0,14432.82091,CTRD-HRC
SM-KY,TEA,2023,11,10013757,1.0,179.0,6565.0,CTRD-HRC
SM-SH,FG,2023,11,10013758,24.0,960.0,71500.0,CTRD-HRC
SM-KH,DVG,2023,11,10013733,2.0,145.0,61681.82273,CTRD-HRC
SM-KH,DVG,2023,11,10013733,2.0,81.0,61681.82273,CTRD-HRC
SM-KH,DVG,2023,11,10013733,1.0,40.5,61681.82273,CTRD-HRC
SM-KH,DVG,2023,11,10013733,1.0,40.5,61681.82273,CTRD-HRC
SHOPEE-DVG,DVG,2023,11,10013745,1.0,69.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013745,1.0,61.0,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013747,1.0,42.5,17933.31636,CTRD-ECOM
SHOPEE-DVG,DVG,2023,11,10013747,1.0,12.0,17933.31636,CTRD-ECOM
SM-KH,DVG,2023,11,10013746,2.0,154.0,61681.82273,CTRD-HRC
SM-KH,FG,2023,11,10013746,6.0,261.0,32500.0,CTRD-HRC
SM-KH,DVG,2023,11,10013746,3.0,174.0,61681.82273,CTRD-HRC
SM-KH,DVG,2023,11,10013748,1.0,40.5,61681.82273,CTRD-HRC
SM-KH,DVG,2023,11,10013748,1.0,11.0,61681.82273,CTRD-HRC
SM-KH,FG,2023,11,10013748,1.0,55.0,32500.0,CTRD-HRC
SM-KH,DVG,2023,11,10013749,1.0,40.5,61681.82273,CTRD-HRC
SM-SC,DVG,2023,11,10013752,4.0,155.4,276849.2018,CTRD-HRC
SM-KH,DVG,2023,11,10013754,1.0,51.0,61681.82273,CTRD-HRC
SM-KH,DVG,2023,11,10013754,2.0,81.0,61681.82273,CTRD-HRC
